"x"
"Gm12747"
"Gm11610"
"Nrp2"
"Ino80d"
"Gm24942"
"Gm11602"
"Ndufs1"
"Eef1b2"
"uc-338"
"Gm26457"
"Snora41"
"Gpr1"
"Gm23611"
"Gm11607"
"Gm11608"
"Gm24513"
"Zdbf2"
"Gm23448"
"Adam23"
"Gm22281"
"Dytn"
"Mdh1b"
"Fastkd2"
"4933402D24Rik"
"Gm13749"
"Klf7"
"Gm26649"
"mmu-mir-6899"
"Gm13748"
"Gm25748"
"Creb1"
"Mettl21a"
"2810408I11Rik"
"Ccnyl1"
"Fzd5"
"Plekhm3"
"Gm24788"
"Akr1cl"
"Cryge"
"Crygd"
"Crygc"
"Crygb"
"Cryga"
"D630023F18Rik"
"Idh1"
"Pikfyve"
"Pth2r"
"Crygf"
"Map2"
"Gm24729"
"Gm10558"
"Gm25411"
"Unc80"
"Rpe"
"Kansl1l"
"Acadl"
"Gm26010"
"Gm25832"
"Myl1"
"Lancl1"
"Cps1"
"Gm15668"
"Gm26342"
"Gm22548"
"Gm15669"
"Gm23189"
"Gm15671"
"Erbb4"
"Gm25542"
"Gm16076"
"Ikzf2"
"Spag16"
"Gm22665"
"Gm23879"
"Gm23422"
"Vwc2l"
"Bard1"
"Abca12"
"Atic"
"Fn1"
"Apol7d"
"Mreg"
"Gm25360"
"D230017M19Rik"
"Gm23472"
"Gm24497"
"Gm25939"
"Pecr"
"Tmem169"
"Xrcc5"
"March4"
"Smarcal1"
"Ankar"
"Rpl37a"
"Igfbp2"
"Igfbp5"
"Tnp1"
"Pinc"
"Gm25329"
"mmu-mir-6351"
"Tns1"
"Rufy4"
"Cxcr2"
"Cxcr1"
"Mir1928"
"Gm25524"
"Arpc2"
"Gpbar1"
"Aamp"
"Pnkd"
"Tmbim1"
"Gm216"
"Slc11a1"
"Ctdsp1"
"Mir26b"
"Vil1"
"Usp37"
"Rqcd1"
"Plcd4"
"Zfp142"
"Gm25035"
"Bcs1l"
"Rnf25"
"Stk36"
"Ttll4"
"Cyp27a1"
"Prkag3"
"ZNFX1-AS1-2"
"Wnt6"
"Wnt10a"
"Gm16582"
"Cdk5r2"
"Fev"
"Cryba2"
"Mir375"
"Ccdc108"
"Gm15841"
"Ihh"
"Nhej1"
"Slc23a3"
"Cnppd1"
"Fam134a"
"Zfand2b"
"Abcb6"
"Atg9a"
"Ankzf1"
"Glb1l"
"AC166150.1"
"Stk16"
"Tuba4a"
"A630095N17Rik"
"Dnajb2"
"Ptprn"
"Resp18"
"Dnpep"
"Des"
"Gm15179"
"Speg"
"Gm15178"
"Gmppa"
"Asic4"
"Chpf"
"Obsl1"
"Tmem198"
"Inha"
"Stk11ip"
"Slc4a3"
"mmu-mir-6343"
"Gm25974"
"Epha4"
"mmu-mir-6352"
"Gm26263"
"Pax3"
"Sgpp2"
"Farsb"
"BC035947"
"Mogat1"
"Acsl3"
"Utp14b"
"Kcne4"
"Gm5830"
"AC166333.1"
"Scg2"
"Gm24160"
"Ap1s3"
"Wdfy1"
"Mrpl44"
"Serpine2"
"Gm23934"
"Fam124b"
"Cul3"
"Dock10"
"Nyap2"
"mmu-mir-6344"
"Irs1"
"Gm9747"
"Rhbdd1"
"Gm22112"
"Col4a4"
"Col4a3"
"n-R5s213"
"C430014B12Rik"
"Mff"
"Tm4sf20"
"Gm22396"
"Agfg1"
"Slc19a3"
"Ccl20"
"Daw1"
"n-R5s214"
"Sphkap"
"Gm25754"
"Gm24555"
"Pid1"
"mmu-mir-6353"
"Dner"
"Mir5126"
"Trip12"
"Fbxo36"
"Slc16a14"
"C130026I21Rik"
"AC167036.1"
"A530032D15Rik"
"Gm10553"
"A530040E14Rik"
"Gm16028"
"Gm16025"
"Gm16092"
"G530012D18Rik"
"Sp110"
"Gm16094"
"Sp140"
"Gm10552"
"Gm17017"
"Sp100"
"n-R5s215"
"A630001G21Rik"
"mmu-mir-8096"
"Gm25472"
"Gm22906"
"Cab39"
"Itm2c"
"4933407L21Rik"
"Gpr55"
"Spata3"
"2810459M11Rik"
"Psmd1"
"Gm22786"
"Htr2b"
"Gm21972"
"Armc9"
"Gm16341"
"B3gnt7"
"Gm5258"
"Ncl"
"Snora75"
"Gm24148"
"Snord82"
"C130036L24Rik"
"Nmur1"
"1700019O17Rik"
"Ptma"
"Pde6d"
"Cops7b"
"Gm22955"
"Nppc"
"Dis3l2"
"Alppl2"
"Alpi"
"Akp3"
"Ecel1"
"Prss56"
"Chrnd"
"Chrng"
"Eif4e2"
"Gm26187"
"Efhd1"
"Gm16535"
"Gigyf2"
"Gm22549"
"Kcnj13"
"Gm23504"
"3110079O15Rik"
"Ngef"
"Neu2"
"Inpp5d"
"Atg16l1"
"Gm25395"
"Scarna6"
"5830472F04Rik"
"Sag"
"Dgkd"
"Usp40"
"Gm25198"
"Ugt1a10"
"Gm20528"
"Ugt1a9"
"Ugt1a8"
"Ugt1a7c"
"Ugt1a6a"
"Ugt1a6b"
"Ugt1a5"
"Ugt1a2"
"Dnajb3"
"Ugt1a1"
"Mroh2a"
"Hjurp"
"Trpm8"
"4930453O03Rik"
"Spp2"
"Glrp1"
"Arl4c"
"2410088K16Rik"
"Sh3bp4"
"Agap1"
"Gm25180"
"Gm26037"
"Gbx2"
"D130058E05Rik"
"Asb18"
"Iqca"
"Ackr3"
"5S-rRNA.1"
"Cops8"
"Gm9991"
"Col6a3"
"Mlph"
"Prlh"
"Rab17"
"Lrrfip1"
"Rbm44"
"Ramp1"
"Ube2f"
"Gm26683"
"Scly"
"Gm17090"
"Espnl"
"Klhl30"
"Fam132b"
"Ilkap"
"Hes6"
"Per2"
"Traf3ip1"
"Asb1"
"Twist2"
"Hdac4"
"Hdac4.1"
"Gm26720"
"Ndufa10"
"mmu-mir-6900"
"Olfr1416"
"Olfr1415"
"Olfr1414"
"1700054K02Rik"
"Olfr1413"
"Olfr1412"
"Olfr1411"
"Olfr1410"
"Olfr12"
"Myeov2"
"Otos"
"Gpc1"
"Mir149"
"Ankmy1"
"Dusp28"
"5033417F24Rik"
"Rnpepl1"
"Capn10"
"Gpr35"
"Aqp12"
"Kif1a"
"Agxt"
"2310007B03Rik"
"E030010N08Rik"
"Sned1"
"mmu-mir-6901"
"Mterfd2"
"Pask"
"Ppp1r7"
"mmu-mir-6345"
"Gm26446"
"Ano7"
"Hdlbp"
"Gm17415"
"Sept2"
"Farp2"
"Stk25"
"Bok"
"Thap4"
"Atg4b"
"Dtymk"
"Ing5"
"Gm22089"
"D2hgdh"
"Gal3st2"
"Gm9994"
"Gm6086"
"Neu4"
"Pdcd1"
"Gm23389"
"Gm23181"
"Fam174a"
"St8sia4"
"Gm22360"
"Gm24586"
"Gm22917"
"Gm26245"
"Gm26078"
"Slco4c1"
"Gm5101"
"Slco6b1"
"Slco6b1.1"
"Gm6430"
"Slco6c1"
"D1Ertd622e"
"Ppip5k2"
"Gin1"
"Pam"
"Gm25413"
"B230216N24Rik"
"Gm24465"
"Slco6d1"
"Gm26134"
"Gm23434"
"Cntnap5b"
"Gm23602"
"Gm25537"
"Gm24122"
"Gm23036"
"Gm22034"
"Gm23965"
"Gm23537"
"Gm25003"
"Cdh20"
"n-R5s216"
"Gm15699"
"Rnf152"
"Gm17634"
"Pign"
"Gm22426"
"2310035C23Rik"
"Tnfrsf11a"
"Gm26214"
"Zcchc2"
"Phlpp1"
"Bcl2"
"D630008O14Rik"
"mmu-mir-3473f"
"Kdsr"
"Vps4b"
"Serpinb5"
"Serpinb12"
"Serpinb13"
"Serpinb3a"
"Serpinb3d"
"Serpinb3b"
"Serpinb3c"
"Serpinb11"
"Gm15391"
"Serpinb7"
"Gm24553"
"Serpinb2"
"Serpinb10"
"Serpinb8"
"Gm15389"
"Gm24267"
"Gm22438"
"Gm22159"
"Gm25293"
"Cdh7"
"Cdh19"
"Dsel"
"Gm22331"
"Gm24937"
"9330185C12Rik"
"Cntnap5a"
"Gm23393"
"Gm19965"
"Gm24030"
"AC112986.1"
"Tsn"
"Mki67ip"
"Clasp1"
"Gm26080"
"2900060B14Rik"
"Gm22710"
"Tfcp2l1"
"Gm22094"
"Gm23497"
"Gli2"
"mmu-mir-6346"
"Gm26831"
"Inhbb"
"Ralb"
"RP23-386K20.2"
"TMEM185B"
"Gm25322"
"Epb4.1l5"
"Ptpn4"
"Tmem177"
"Gm101"
"Sctr"
"Tmem37"
"Dbi"
"3110009E18Rik"
"Steap3"
"C1ql2"
"Marco"
"En1"
"B230209K01Rik"
"Insig2"
"Ccdc93"
"Gm15392"
"Htr5b"
"Ddx18"
"Gm24547"
"Gm25771"
"Gm22610"
"Dpp10"
"Gm24791"
"Gm25578"
"Actr3"
"Slc35f5"
"Gpr39"
"Lypd1"
"Nckap5"
"Gm24397"
"Mgat5"
"Gm23370"
"Gm23734"
"Tmem163"
"Acmsd"
"Ccnt2"
"Map3k19"
"Rab3gap1"
"Zranb3"
"R3hdm1"
"Mir128-1"
"Ubxn4"
"Lct"
"Mcm6"
"Dars"
"Gm23902"
"Gm25384"
"Cxcr4"
"Gm26686"
"Gm23056"
"Thsd7b"
"Gm16081"
"Daf2"
"Gm15674"
"Gm15675"
"Cd55"
"Gm16083"
"Zp3r"
"Gm23623"
"C4bp"
"Pfkfb2"
"Yod1"
"AA986860"
"Fcamr"
"Gm15848"
"Pigr"
"Faim3"
"Il24"
"Il20"
"Il19"
"Il10"
"Mapkapk2"
"Gm25549"
"Gm25717"
"Dyrk3"
"Eif2d"
"Rassf5"
"Ikbke"
"Srgap2"
"Gm24273"
"Fam72a"
"Avpr1b"
"Ctse"
"5430435G22Rik"
"Slc26a9"
"Pm20d1"
"Slc41a1"
"Rab7l1"
"Nucks1"
"Slc45a3"
"Elk4"
"Mfsd4"
"Gm26892"
"Gm26034"
"Cdk18"
"Lemd1"
"Mir135b"
"1700037F24Rik"
"Gm10188"
"Klhdc8a"
"Nuak2"
"Tmcc2"
"Gm15849"
"Dstyk"
"6030442K20Rik"
"Rbbp5"
"Tmem81"
"Cntn2"
"Nfasc"
"Gm22609"
"Lrrn2"
"Mdm4"
"Pik3c2b"
"Ppp1r15b"
"Gm26616"
"Plekha6"
"Golt1a"
"Kiss1"
"GOLT1A"
"Ren1"
"Etnk2"
"Sox13"
"Gm23939"
"Snrpe"
"Gm26706"
"Zc3h11a"
"Zbed6"
"Lax1"
"Gm17678"
"Atp2b4"
"mmu-mir-6903"
"Optc"
"Gm15851"
"Prelp"
"Fmod"
"Btg2"
"Chit1"
"Chi3l1"
"Mybph"
"Adora1"
"Gm24517"
"Myog"
"Ppfia4"
"Tmem183a"
"4933406M09Rik"
"Cyb5r1"
"Adipor1"
"Klhl12"
"Rabif"
"Gm25612"
"4931440L10Rik"
"Kdm5b"
"Gm26783"
"Syt2"
"Ppp1r12b"
"Gm22232"
"Ube2t"
"Lgr6"
"Ptprv"
"Gm10535"
"Ptpn7"
"Arl8a"
"Gm26280"
"Gm15445"
"Gpr37l1"
"Gm4204"
"Gm26642"
"Elf3"
"Rnpep"
"Timm17a"
"Lmod1"
"Gm22796"
"Shisa4"
"Ipo9"
"Nav1"
"Gm23720"
"Gm4793"
"Nav1.1"
"Csrp1"
"Phlda3"
"Tnni1"
"Lad1"
"Tnnt2"
"Pkp1"
"Igfn1"
"Tmem9"
"Ascl5"
"Cacna1s"
"Gm15850"
"Kif21b"
"Mroh3"
"5730559C18Rik"
"Gm26568"
"Gpr25"
"Gm26781"
"Camsap2"
"9230116N13Rik"
"Ddx59"
"Kif14"
"Gm26598"
"Zfp281"
"Gm19705"
"Gm16880"
"Gm24086"
"Gm22132"
"Nr5a2"
"Gm23763"
"Gm25609"
"Gm23534"
"Gm22727"
"Gm4258"
"Gm26979"
"A130050O07Rik"
"Gm26936"
"Gm26930"
"Mir181a-1"
"A430106G13Rik"
"Mir181b-1"
"Gm23782"
"Ptprc"
"Atp6v1g3"
"Nek7"
"Lhx9"
"2310009B15Rik"
"n-R5s217"
"Dennd1b"
"4930596I21Rik"
"Crb1"
"Zbtb41"
"Aspm"
"F13b"
"Cfhr1"
"Cfhr3"
"Gm26271"
"Gm4788"
"Gm25619"
"Cfhr2"
"Gm26048"
"Cfh"
"Kcnt2"
"Gm4845"
"Gm25457"
"Gm22016"
"Cdc73"
"Cdc73.1"
"B3galt2"
"Glrx2"
"Trove2"
"Uchl5"
"Gm25663"
"Rgs2"
"Rgs13"
"Rgs1"
"Rgs21"
"Gm23672"
"Rgs18"
"Gm22681"
"Gm25708"
"Gm25460"
"Gm5263"
"Brinp3"
"A230059L01Rik"
"Gm15584"
"Gm9931"
"Gm22966"
"Gm23535"
"n-R5s218"
"Pla2g4a"
"n-R5s219"
"7530420F21Rik"
"Ptgs2"
"Gm26687"
"Pdc"
"BC003331"
"Tpr"
"Prg4"
"Hmcn1"
"Gm20631"
"Gm22756"
"Gm24402"
"Ivns1abp"
"Swt1"
"Trmt1l"
"Rnf2"
"Fam129a"
"Edem3"
"Gm25279"
"1700025G04Rik"
"Tsen15"
"Colgalt2"
"Rgl1"
"Gm15479"
"Apobec4"
"Arpc5"
"Ncf2"
"Smg7"
"Nmnat2"
"Lamc2"
"Lamc1"
"E330020D12Rik"
"Shcbp1l"
"Gm25588"
"Dhx9"
"Npl"
"Rgs8"
"Rgs16"
"Rnasel"
"Rgsl1"
"5830403L16Rik"
"Gm5531"
"Teddm1"
"mmu-mir-8114"
"Glul"
"A930039A15Rik"
"Gm25336"
"Zfp648"
"n-R5s220"
"Cacna1e"
"Gm9530"
"Ier5"
"Mr1"
"Stx6"
"BC034090"
"Xpr1"
"Gm22569"
"Gm5532"
"Acbd6"
"Lhx4"
"Qsox1"
"Cep350"
"Gm23744"
"Tor1aip1"
"Tor1aip2"
"Fam163a"
"Tdrd5"
"Nphs2"
"Axdnd1"
"Gm2000"
"Soat1"
"Abl2"
"Tor3a"
"Fam20b"
"Ralgps2"
"Angptl1"
"Tex35"
"Rasal2"
"2810025M15Rik"
"BC026585"
"Gm15486"
"Sec16b"
"Brinp2"
"Astn1"
"Mir488"
"Pappa2"
"1600012P17Rik"
"Gm4953"
"Rfwd2"
"Gm26472"
"Scarna3a"
"Gm10530"
"Tnr"
"Gm24719"
"4930523C07Rik"
"4930523C07Rik.1"
"4930562F07Rik"
"Tnn"
"Mrps14"
"Cacybp"
"Rabgap1l"
"Mir1927"
"Gm23528"
"Gm24988"
"Rc3h1"
"Serpinc1"
"Zbtb37"
"Gas5"
"Gm26224"
"Gm22489"
"Gm22357"
"Gm23212"
"Gm23436"
"Mir5117"
"Gm24489"
"Snord47"
"Gm25789"
"Dars2"
"Cenpl"
"Klhl20"
"Ankrd45"
"4930469G21Rik"
"Prdx6"
"Tnfsf4"
"Tnfsf18"
"Gm25488"
"Fasl"
"Suco"
"4930558K02Rik"
"Pigc"
"Dnm3"
"2810442N19Rik"
"Dnm3os"
"Mir199a-2"
"Mir214"
"Gm10176"
"Mettl13"
"Vamp4"
"Myoc"
"7420461P10Rik"
"Prrc2c"
"AC132867.1"
"Fmo4"
"Fmo1"
"Fmo2"
"Fmo6"
"Fmo3"
"Mroh9"
"Gm22671"
"Gm22434"
"Prrx1"
"Gm20471"
"Gm26523"
"Gorab"
"Gm24940"
"Mettl11b"
"Kifap3"
"Scyl3"
"BC055324"
"Mettl18"
"Sele"
"Sell"
"Selp"
"Gm16587"
"Gm16548"
"F5"
"Slc19a2"
"Ccdc181"
"Blzf1"
"Nme7"
"Atp1b1"
"Gm26685"
"Dpt"
"Xcl1"
"Gm26042"
"Tbx19"
"Sft2d2"
"Tiprl"
"Gpr161"
"Dcaf6"
"Gm24637"
"Mpc2"
"Adcy10"
"Gm23599"
"Gm23208"
"Mpzl1"
"Rcsd1"
"Creg1"
"Gm16565"
"Gm24808"
"Cd247"
"Gm23402"
"Pou2f1"
"RP23-36P10.7"
"Gm26665"
"Dusp27"
"Gpa33"
"Mael"
"Ildr2"
"5330438I03Rik"
"Tada1"
"Gm15853"
"Pogk"
"Gm4846"
"Gm22992"
"Gm4847"
"Fmo9"
"Gm16701"
"Fam78b"
"Uck2"
"Uck2.1"
"mmu-mir-6347"
"Tmco1"
"Gm25911"
"Gm24182"
"Aldh9a1"
"Mgst3"
"Lrrc52"
"Rxrg"
"Lmx1a"
"Gm20711"
"Pbx1"
"AC096625.1"
"mmu-mir-6348"
"mmu-mir-6354"
"Nuf2"
"Rgs5"
"Rgs4"
"Gm22114"
"1700084C01Rik"
"Gm15852"
"Hsd17b7"
"3110045C21Rik"
"Ddr2"
"Uap1"
"Uhmk1"
"4930500M09Rik"
"Sh2d1b2"
"Sh2d1b1"
"Gm7694"
"Nos1ap"
"1700015E13Rik"
"Olfml2b"
"Atf6"
"Gm23523"
"Gm25235"
"Gm9929"
"Dusp12"
"Gm26620"
"Fcrlb"
"Fcrla"
"Fcgr2b"
"Fcgr4"
"Gm26110"
"Fcgr3"
"mmu-mir-6546"
"AC117796.1"
"AC117796.2"
"1700009P17Rik"
"Sdhc"
"Mpz"
"Pcp4l1"
"Nr1i3"
"Tomm40l"
"Apoa2"
"Fcer1g"
"Ndufs2"
"Adamts4"
"B4galt3"
"Ppox"
"Usp21"
"Ufc1"
"Gm25151"
"Dedd"
"Nit1"
"Pfdn2"
"Klhdc9"
"Pvrl4"
"Arhgap30"
"Usf1"
"Tstd1"
"Gm26641"
"F11r"
"B930036N10Rik"
"Gm24871"
"Alyref2"
"Gm9765"
"Itln1"
"Cd244"
"Ly9"
"Slamf7"
"mmu-mir-7683"
"Cd48"
"Gm26412"
"Gm22950"
"Slamf1"
"Cd84"
"Gm10521"
"Slamf6"
"Vangl2"
"Nhlh1"
"Ncstn"
"Copa"
"Pex19"
"Dcaf8"
"Pea15a"
"Casq1"
"Gm17224"
"Atp1a4"
"Igsf8"
"Atp1a2"
"Kcnj9"
"Kcnj10"
"Pigm"
"Slamf9"
"Igsf9"
"Tagln2"
"Ccdc19"
"4933439K11Rik"
"Vsig8"
"Slamf8"
"Fcrl6"
"Dusp23"
"Gm22383"
"Crp"
"Gm24817"
"Apcs"
"Gm26077"
"Olfr16"
"Olfr1408"
"Olfr1406"
"Olfr218"
"Olfr1404"
"Fcer1a"
"Olfr418-ps1"
"Mptx2"
"Darc"
"Cadm3"
"Aim2"
"Gm4955"
"BC094916"
"Pydc4"
"Pyhin1"
"Pydc3"
"AI607873"
"Ifi204"
"Mndal"
"Mnda"
"Ifi203"
"Ifi202b"
"Ifi205"
"Olfr433"
"Olfr432"
"Olfr430"
"Olfr429"
"Olfr427"
"Olfr231"
"Olfr424"
"Olfr420"
"Spta1"
"Olfr419"
"Mptx1"
"Olfr417"
"Olfr248"
"Olfr414"
"Olfr220"
"Fmn2"
"Grem2"
"Rgs7"
"Fh1"
"Kmo"
"Opn3"
"Chml"
"Wdr64"
"Gm25560"
"Exo1"
"Gm23805"
"Pld5"
"B020018G12Rik"
"Gm26104"
"Cep170"
"Mir350"
"Gm25288"
"Sdccag8"
"Gm25993"
"Gm15423"
"Akt3"
"Gm26801"
"Zbtb18"
"1700016C15Rik"
"Adss"
"Gm16432"
"Gm25312"
"Desi2"
"Gm9982"
"B230369F24Rik"
"Cox20"
"Gm16586"
"Hnrnpu"
"AC170257.1"
"Gm24919"
"Efcab2"
"Kif26b"
"Gm24405"
"Gm16564"
"Smyd3"
"Tfb2m"
"Cnst"
"Sccpdh"
"Gm1305"
"Ahctf1"
"Gm10518"
"Cdc42bpa"
"Adck3"
"Psen2"
"Gm5069"
"Itpkb"
"6330403A02Rik"
"Parp1"
"mmu-mir-6904"
"Lin9"
"Mixl1"
"Acbd3"
"H3f3a"
"Gm17275"
"Gm16067"
"Gm24836"
"Sde2"
"Lefty2"
"Pycr2"
"Lefty1"
"Tmem63a"
"2210411M09Rik"
"Ephx1"
"9130409I23Rik"
"Nvl"
"Cnih4"
"Wdr26"
"A430110L20Rik"
"Cnih3"
"Ccdc121"
"Dnah14"
"Gm23690"
"Lbr"
"Gm26004"
"Gm5533"
"Enah"
"Srp9"
"Vmn1r1"
"Degs1"
"Fbxo28"
"Gm10517"
"Trp53bp2"
"Capn2"
"Capn8"
